	Chembl_Id
4159	CHEMBL1773758
4160	CHEMBL1773759
4161	CHEMBL1773760
4162	CHEMBL1773761
4163	CHEMBL1773897
4164	CHEMBL1773898
4165	CHEMBL1773899
4166	CHEMBL1773900
4167	CHEMBL1773901
4168	CHEMBL1773902
4169	CHEMBL1773903
4170	CHEMBL1773904
4171	CHEMBL1773905
4172	CHEMBL1773906
4173	CHEMBL1773907
4174	CHEMBL1773908
4175	CHEMBL1773909
4176	CHEMBL1773910
4177	CHEMBL1773911
4178	CHEMBL1773912
4179	CHEMBL1773913
4180	CHEMBL1773914
4181	CHEMBL1773915
4182	CHEMBL1773916
4183	CHEMBL1773917
4184	CHEMBL1773930
4185	CHEMBL1773931
4186	CHEMBL1773932
4187	CHEMBL1773933
4188	CHEMBL1773979
4189	CHEMBL1773980
4190	CHEMBL1773981
4191	CHEMBL1773982
4192	CHEMBL1773983
4193	CHEMBL1773984
4194	CHEMBL1773985
4195	CHEMBL1773986
4196	CHEMBL1773987
4197	CHEMBL1773988
4198	CHEMBL1774167
4199	CHEMBL1774168
4200	CHEMBL1774169
4201	CHEMBL1774170
4202	CHEMBL1774171
4203	CHEMBL1774172
4204	CHEMBL1774173
4205	CHEMBL1774252
4206	CHEMBL1774253
4207	CHEMBL1774254
4208	CHEMBL1774259
4209	CHEMBL1774387
4210	CHEMBL1774388
4211	CHEMBL1774389
4212	CHEMBL1774390
4213	CHEMBL1774391
4214	CHEMBL1774392
4215	CHEMBL1774393
4216	CHEMBL1774394
4217	CHEMBL1774395
4218	CHEMBL1774396
4219	CHEMBL1774397
4220	CHEMBL1774398
4221	CHEMBL1774399
4222	CHEMBL1774400
4223	CHEMBL1774401
4224	CHEMBL1774402
4225	CHEMBL1774403
4226	CHEMBL1774404
4227	CHEMBL1774405
4228	CHEMBL1774406
4229	CHEMBL1774407
4230	CHEMBL1774408
4231	CHEMBL1774409
4232	CHEMBL1774410
4233	CHEMBL1774411
4234	CHEMBL1774412
4235	CHEMBL1774413
4236	CHEMBL1774414
4237	CHEMBL1774415
4238	CHEMBL1774416
4239	CHEMBL1774417
4240	CHEMBL1774418
4241	CHEMBL1774419
4242	CHEMBL1774420
4243	CHEMBL1774421
4244	CHEMBL1774422
4245	CHEMBL1774423
4246	CHEMBL1774424
4247	CHEMBL1774425
4248	CHEMBL1774426
4249	CHEMBL1774427
4250	CHEMBL1774428
4251	CHEMBL1774429
4252	CHEMBL1774430
4253	CHEMBL1774431
4254	CHEMBL1774432
4255	CHEMBL1774433
4256	CHEMBL1774434
4257	CHEMBL1774435
4258	CHEMBL1774436
4259	CHEMBL1774508
4260	CHEMBL1774509
4261	CHEMBL1774510
4262	CHEMBL1774511
4263	CHEMBL1774602
4264	CHEMBL1774940
4265	CHEMBL1774941
4266	CHEMBL1774942
4267	CHEMBL1774943
4268	CHEMBL1774944
4269	CHEMBL1774945
4270	CHEMBL1775012
4271	CHEMBL1775013
4272	CHEMBL1775014
4273	CHEMBL1775015
4274	CHEMBL1775016
4275	CHEMBL1775017
4276	CHEMBL1775031
4277	CHEMBL1775032
4278	CHEMBL1775033
4279	CHEMBL177697
4280	CHEMBL1778420
4281	CHEMBL178
4282	CHEMBL1782059
4283	CHEMBL1782069
4284	CHEMBL1782082
4285	CHEMBL1782085
4286	CHEMBL1782103
4287	CHEMBL1782110
4288	CHEMBL1782111
4289	CHEMBL1782112
4290	CHEMBL1782113
4291	CHEMBL1782114
4292	CHEMBL1782115
4293	CHEMBL1782116
4294	CHEMBL1782117
4295	CHEMBL1782118
4296	CHEMBL1782119
4297	CHEMBL1782120
4298	CHEMBL1782121
4299	CHEMBL1782122
4300	CHEMBL1782123
4301	CHEMBL1782124
4302	CHEMBL1782125
4303	CHEMBL1782126
4304	CHEMBL1782127
4305	CHEMBL1782128
4306	CHEMBL1782129
4307	CHEMBL1782130
4308	CHEMBL1782131
4309	CHEMBL1782132
4310	CHEMBL1782133
4311	CHEMBL1782134
4312	CHEMBL1782135
4313	CHEMBL1782136
4314	CHEMBL1782222
4315	CHEMBL1782223
4316	CHEMBL1782224
4317	CHEMBL1782225
4318	CHEMBL1782226
4319	CHEMBL1782227
4320	CHEMBL1782228
4321	CHEMBL1782229
4322	CHEMBL1782230
4323	CHEMBL1782231
4324	CHEMBL1782232
4325	CHEMBL1782233
4326	CHEMBL1782234
4327	CHEMBL1782235
4328	CHEMBL1782236
4329	CHEMBL1782237
4330	CHEMBL1782238
4331	CHEMBL1782239
4332	CHEMBL1782240
4333	CHEMBL1782241
4334	CHEMBL1782242
4335	CHEMBL1782243
4336	CHEMBL1782244
4337	CHEMBL1782245
4338	CHEMBL1782246
4339	CHEMBL1782247
4340	CHEMBL1782248
4341	CHEMBL1782499
4342	CHEMBL1782500
4343	CHEMBL1782501
4344	CHEMBL1782502
4345	CHEMBL1782503
4346	CHEMBL1782582
4347	CHEMBL1782583
4348	CHEMBL1782584
4349	CHEMBL1782585
4350	CHEMBL1782586
4351	CHEMBL1782587
4352	CHEMBL1782588
4353	CHEMBL1782589
4354	CHEMBL1782590
4355	CHEMBL1782591
4356	CHEMBL1782592
4357	CHEMBL1782593
4358	CHEMBL1782594
4359	CHEMBL1782595
4360	CHEMBL1782596
4361	CHEMBL1782597
4362	CHEMBL1782821
4363	CHEMBL1782843
4364	CHEMBL1782844
4365	CHEMBL1782845
4366	CHEMBL1782846
4367	CHEMBL1782847
4368	CHEMBL1782848
4369	CHEMBL1782849
4370	CHEMBL1782850
4371	CHEMBL1782851
4372	CHEMBL1782852
4373	CHEMBL1782853
4374	CHEMBL1783105
4375	CHEMBL1783106
4376	CHEMBL1783107
4377	CHEMBL1783108
4378	CHEMBL1783109
4379	CHEMBL1783110
4380	CHEMBL1783111
4381	CHEMBL1783235
4382	CHEMBL1783470
4383	CHEMBL1783471
4384	CHEMBL1783472
4385	CHEMBL1783473
4386	CHEMBL1783474
4387	CHEMBL1783829
4388	CHEMBL1783833
4389	CHEMBL1784258
4390	CHEMBL1784259
4391	CHEMBL1784260
4392	CHEMBL1784261
4393	CHEMBL1784262
4394	CHEMBL1784263
4395	CHEMBL1784264
4396	CHEMBL1784265
4397	CHEMBL1784266
4398	CHEMBL1784267
4399	CHEMBL1784268
4400	CHEMBL1784269
4401	CHEMBL1784270
4402	CHEMBL1784271
4403	CHEMBL1784272
4404	CHEMBL1784325
4405	CHEMBL1784326
4406	CHEMBL1784327
4407	CHEMBL1784329
4408	CHEMBL1784330
4409	CHEMBL1784331
4410	CHEMBL1784332
4411	CHEMBL1784333
4412	CHEMBL1784334
4413	CHEMBL1784335
4414	CHEMBL1784372
4415	CHEMBL1784373
4416	CHEMBL1784374
4417	CHEMBL1784375
4418	CHEMBL1784376
4419	CHEMBL1784377
4420	CHEMBL1784378
4421	CHEMBL1784379
4422	CHEMBL1784380
4423	CHEMBL1784381
4424	CHEMBL1784382
4425	CHEMBL1784383
4426	CHEMBL1784527
4427	CHEMBL1784528
4428	CHEMBL1784529
4429	CHEMBL1784530
4430	CHEMBL1784531
4431	CHEMBL1784532
4432	CHEMBL1784533
4433	CHEMBL1784534
4434	CHEMBL1784535
4435	CHEMBL1784536
4436	CHEMBL1784537
4437	CHEMBL178455
4438	CHEMBL1784622
4439	CHEMBL1784623
4440	CHEMBL1784743
4441	CHEMBL1784744
4442	CHEMBL1784751
4443	CHEMBL1784752
4444	CHEMBL1784753
4445	CHEMBL1788155
4446	CHEMBL1788359
4447	CHEMBL179166
4448	CHEMBL179188
4449	CHEMBL179197
4450	CHEMBL179347
4451	CHEMBL1793863
4452	CHEMBL1794927
4453	CHEMBL179512
4454	CHEMBL1795347
4455	CHEMBL1795458
4456	CHEMBL1795459
4457	CHEMBL1795460
4458	CHEMBL1795461
4459	CHEMBL1795462
4460	CHEMBL1795463
4461	CHEMBL1795464
4462	CHEMBL1795465
4463	CHEMBL1795466
4464	CHEMBL1795467
4465	CHEMBL1795468
4466	CHEMBL1795469
4467	CHEMBL1795985
4468	CHEMBL1795986
4469	CHEMBL1795987
4470	CHEMBL1795988
4471	CHEMBL1795989
4472	CHEMBL1795990
4473	CHEMBL1795991
4474	CHEMBL1795992
4475	CHEMBL1795993
4476	CHEMBL1795994
4477	CHEMBL1795995
4478	CHEMBL1795996
4479	CHEMBL1795997
4480	CHEMBL1795998
4481	CHEMBL1795999
4482	CHEMBL1796000
4483	CHEMBL1796139
4484	CHEMBL1796140
4485	CHEMBL1796142
4486	CHEMBL179617
4487	CHEMBL1797762
4488	CHEMBL1797763
4489	CHEMBL1797764
4490	CHEMBL1797765
4491	CHEMBL1797766
4492	CHEMBL1797767
4493	CHEMBL1797768
4494	CHEMBL1797769
4495	CHEMBL1797770
4496	CHEMBL1797771
4497	CHEMBL1797772
4498	CHEMBL1797773
4499	CHEMBL1797774
4500	CHEMBL1797775
4501	CHEMBL1797776
4502	CHEMBL1797777
4503	CHEMBL1797778
4504	CHEMBL1797779
4505	CHEMBL1797780
4506	CHEMBL1797781
4507	CHEMBL1797782
4508	CHEMBL1800956
4509	CHEMBL1800957
4510	CHEMBL1800958
4511	CHEMBL1800959
4512	CHEMBL1801035
4513	CHEMBL1801036
4514	CHEMBL1801037
4515	CHEMBL1801038
4516	CHEMBL1801039
4517	CHEMBL1801040
4518	CHEMBL1801041
4519	CHEMBL1801042
4520	CHEMBL1801043
4521	CHEMBL1801136
4522	CHEMBL1801137
4523	CHEMBL1801138
4524	CHEMBL1801139
4525	CHEMBL1801140
4526	CHEMBL1801596
4527	CHEMBL1801597
4528	CHEMBL1801598
4529	CHEMBL1801599
4530	CHEMBL1801600
4531	CHEMBL1801601
4532	CHEMBL1801602
4533	CHEMBL1801603
4534	CHEMBL1801604
4535	CHEMBL1801605
4536	CHEMBL1801606
4537	CHEMBL1801607
4538	CHEMBL1801608
4539	CHEMBL1801609
4540	CHEMBL1801610
4541	CHEMBL1801685
4542	CHEMBL1801686
4543	CHEMBL1801687
4544	CHEMBL1801688
4545	CHEMBL1801689
4546	CHEMBL1801690
4547	CHEMBL1801691
4548	CHEMBL1801692
4549	CHEMBL1801693
4550	CHEMBL1801694
4551	CHEMBL1801695
4552	CHEMBL1801696
4553	CHEMBL1801697
4554	CHEMBL1801698
4555	CHEMBL1801699
4556	CHEMBL1801700
4557	CHEMBL1801701
4558	CHEMBL1801763
4559	CHEMBL1801764
4560	CHEMBL1801765
4561	CHEMBL1801766
4562	CHEMBL1801767
4563	CHEMBL1801768
4564	CHEMBL1801769
4565	CHEMBL1801770
4566	CHEMBL1801771
4567	CHEMBL1801772
4568	CHEMBL1801773
4569	CHEMBL1801774
4570	CHEMBL1801775
4571	CHEMBL1801776
4572	CHEMBL1801777
4573	CHEMBL1801778
4574	CHEMBL1801779
4575	CHEMBL1801780
4576	CHEMBL1801781
4577	CHEMBL1801782
4578	CHEMBL1801783
4579	CHEMBL1801784
4580	CHEMBL1801785
4581	CHEMBL1801786
4582	CHEMBL1801787
4583	CHEMBL1801788
4584	CHEMBL1801789
4585	CHEMBL1801790
4586	CHEMBL1801791
4587	CHEMBL1801792
4588	CHEMBL1801793
4589	CHEMBL1801885
4590	CHEMBL1801886
4591	CHEMBL1801887
4592	CHEMBL1801888
4593	CHEMBL1801889
4594	CHEMBL1801890
4595	CHEMBL1801891
4596	CHEMBL1801892
4597	CHEMBL1801926
4598	CHEMBL1801927
4599	CHEMBL1801928
4600	CHEMBL1801942
4601	CHEMBL1801943
4602	CHEMBL1801944
4603	CHEMBL1801945
4604	CHEMBL1801946
4605	CHEMBL1801947
4606	CHEMBL1801948
4607	CHEMBL1801949
4608	CHEMBL1801950
4609	CHEMBL1801951
4610	CHEMBL1801968
4611	CHEMBL1801969
4612	CHEMBL1801970
4613	CHEMBL1801971
4614	CHEMBL1801972
4615	CHEMBL1801973
4616	CHEMBL1801974
4617	CHEMBL1801975
4618	CHEMBL1801976
4619	CHEMBL1801977
4620	CHEMBL1801978
4621	CHEMBL1802041
4622	CHEMBL1802042
4623	CHEMBL1802043
4624	CHEMBL1802044
4625	CHEMBL1802135
4626	CHEMBL1802136
4627	CHEMBL1802140
4628	CHEMBL1802141
4629	CHEMBL1802142
4630	CHEMBL1802143
4631	CHEMBL1802144
4632	CHEMBL1802145
4633	CHEMBL1802146
4634	CHEMBL1802147
4635	CHEMBL1802148
4636	CHEMBL1802149
4637	CHEMBL1802150
4638	CHEMBL1802151
4639	CHEMBL1802152
4640	CHEMBL1802153
4641	CHEMBL1802154
4642	CHEMBL1802155
4643	CHEMBL1802156
4644	CHEMBL1802157
4645	CHEMBL1802158
4646	CHEMBL1802159
4647	CHEMBL1802160
4648	CHEMBL1802161
4649	CHEMBL1802162
4650	CHEMBL1802165
4651	CHEMBL1802166
4652	CHEMBL1802167
4653	CHEMBL1802168
4654	CHEMBL1802169
4655	CHEMBL1802170
4656	CHEMBL1802171
4657	CHEMBL1802172
4658	CHEMBL1802173
4659	CHEMBL1802174
4660	CHEMBL1802175
4661	CHEMBL1802176
4662	CHEMBL1802177
4663	CHEMBL1802178
4664	CHEMBL1802179
4665	CHEMBL1802227
4666	CHEMBL1802228
4667	CHEMBL1802229
4668	CHEMBL1802230
4669	CHEMBL1802288
4670	CHEMBL1802289
4671	CHEMBL1802290
4672	CHEMBL1802291
4673	CHEMBL1802292
4674	CHEMBL1802293
4675	CHEMBL1802294
4676	CHEMBL1802295
4677	CHEMBL1802296
4678	CHEMBL1802297
4679	CHEMBL1802298
4680	CHEMBL1802299
4681	CHEMBL180436
4682	CHEMBL1807141
4683	CHEMBL1807142
4684	CHEMBL1807143
4685	CHEMBL1807144
4686	CHEMBL1807145
4687	CHEMBL1807146
4688	CHEMBL1807147
4689	CHEMBL1807148
4690	CHEMBL1808137
4691	CHEMBL1808316
4692	CHEMBL1809124
4693	CHEMBL180917
4694	CHEMBL180920
4695	CHEMBL180933
4696	CHEMBL180947
4697	CHEMBL18116
4698	CHEMBL1811926
4699	CHEMBL1811932
4700	CHEMBL1811934
4701	CHEMBL1811936
4702	CHEMBL1811938
4703	CHEMBL1811940
4704	CHEMBL1811989
4705	CHEMBL1811990
4706	CHEMBL1811991
4707	CHEMBL1811992
4708	CHEMBL1811993
4709	CHEMBL1811994
4710	CHEMBL1811995
4711	CHEMBL1811996
4712	CHEMBL1811997
4713	CHEMBL181201
4714	CHEMBL1812022
4715	CHEMBL1812023
4716	CHEMBL1812024
4717	CHEMBL1812025
4718	CHEMBL1812026
4719	CHEMBL1812027
4720	CHEMBL1812028
4721	CHEMBL1812029
4722	CHEMBL1812030
4723	CHEMBL1812031
4724	CHEMBL1812032
4725	CHEMBL1812033
4726	CHEMBL1812034
4727	CHEMBL1812035
4728	CHEMBL1812036
4729	CHEMBL1812037
4730	CHEMBL1812038
4731	CHEMBL1812039
4732	CHEMBL1812123
4733	CHEMBL1812124
4734	CHEMBL1812125
4735	CHEMBL1812126
4736	CHEMBL1812127
4737	CHEMBL1812128
4738	CHEMBL1812327
4739	CHEMBL1812328
4740	CHEMBL1812329
4741	CHEMBL1812330
4742	CHEMBL1812331
4743	CHEMBL1812332
4744	CHEMBL1812333
4745	CHEMBL1812474
4746	CHEMBL1812475
4747	CHEMBL1812476
4748	CHEMBL1812477
4749	CHEMBL1812478
4750	CHEMBL1812479
4751	CHEMBL1812480
4752	CHEMBL1812481
4753	CHEMBL1812482
4754	CHEMBL1812483
4755	CHEMBL1812484
4756	CHEMBL1812485
4757	CHEMBL1812593
4758	CHEMBL1812594
4759	CHEMBL1812644
4760	CHEMBL1812645
4761	CHEMBL1812646
4762	CHEMBL1812647
4763	CHEMBL1812648
4764	CHEMBL1812649
4765	CHEMBL1812650
4766	CHEMBL1812651
4767	CHEMBL1812652
4768	CHEMBL1812654
4769	CHEMBL1812786
4770	CHEMBL1812787
4771	CHEMBL1812788
4772	CHEMBL1812789
4773	CHEMBL1812790
4774	CHEMBL1812791
4775	CHEMBL1812792
4776	CHEMBL1812793
4777	CHEMBL1812794
4778	CHEMBL1812795
4779	CHEMBL1812796
4780	CHEMBL1812857
4781	CHEMBL1812858
4782	CHEMBL1812862
4783	CHEMBL1812863
4784	CHEMBL1812995
4785	CHEMBL1813013
4786	CHEMBL1813014
4787	CHEMBL1813068
4788	CHEMBL1813069
4789	CHEMBL1813070
4790	CHEMBL1813071
4791	CHEMBL1813072
4792	CHEMBL1813175
4793	CHEMBL1813176
4794	CHEMBL1813177
4795	CHEMBL1813178
4796	CHEMBL1813179
4797	CHEMBL1813180
4798	CHEMBL1813181
4799	CHEMBL1813182
4800	CHEMBL1813183
4801	CHEMBL1813184
4802	CHEMBL1813185
4803	CHEMBL1813186
4804	CHEMBL1813222
4805	CHEMBL1813223
4806	CHEMBL1813224
4807	CHEMBL1813258
4808	CHEMBL1813259
4809	CHEMBL1813260
4810	CHEMBL1813261
4811	CHEMBL1813262
4812	CHEMBL1813263
4813	CHEMBL1813264
4814	CHEMBL1813265
4815	CHEMBL1813266
4816	CHEMBL1813267
4817	CHEMBL1813268
4818	CHEMBL1813341
4819	CHEMBL1813343
4820	CHEMBL1813347
4821	CHEMBL1813461
4822	CHEMBL1813462
4823	CHEMBL1813463
4824	CHEMBL1813464
4825	CHEMBL1813465
4826	CHEMBL1813466
4827	CHEMBL1813467
4828	CHEMBL1813468
4829	CHEMBL1813469
4830	CHEMBL1813581
4831	CHEMBL1813582
4832	CHEMBL1813583
4833	CHEMBL1813584
4834	CHEMBL1813655
4835	CHEMBL1813656
4836	CHEMBL1813657
4837	CHEMBL1813658
4838	CHEMBL1813659
4839	CHEMBL1813660
4840	CHEMBL1813661
4841	CHEMBL1813662
4842	CHEMBL1813663
4843	CHEMBL1813664
4844	CHEMBL1813665
4845	CHEMBL1813666
4846	CHEMBL1813667
4847	CHEMBL1813808
4848	CHEMBL1813809
4849	CHEMBL1813810
4850	CHEMBL1813811
4851	CHEMBL1813812
4852	CHEMBL1813813
4853	CHEMBL1813849
4854	CHEMBL1813850
4855	CHEMBL1813851
4856	CHEMBL1813852
4857	CHEMBL1813853
4858	CHEMBL1813854
4859	CHEMBL1813855
4860	CHEMBL1813856
4861	CHEMBL1813857
4862	CHEMBL1813858
4863	CHEMBL1813859
4864	CHEMBL1813860
4865	CHEMBL1813861
4866	CHEMBL1813862
4867	CHEMBL1813863
4868	CHEMBL1813864
4869	CHEMBL1813865
4870	CHEMBL1813866
4871	CHEMBL1813867
4872	CHEMBL1813868
4873	CHEMBL1813869
4874	CHEMBL1813870
4875	CHEMBL1813871
4876	CHEMBL1813872
4877	CHEMBL1813873
4878	CHEMBL1813874
4879	CHEMBL1813875
4880	CHEMBL1813876
4881	CHEMBL1813877
4882	CHEMBL1813878
4883	CHEMBL181421
4884	CHEMBL1814281
4885	CHEMBL1814282
4886	CHEMBL1814283
4887	CHEMBL1814284
4888	CHEMBL1814285
4889	CHEMBL1814286
4890	CHEMBL1814287
4891	CHEMBL1814288
4892	CHEMBL1814384
4893	CHEMBL1814385
4894	CHEMBL1814386
4895	CHEMBL1814387
4896	CHEMBL1814388
4897	CHEMBL1814389
4898	CHEMBL1814390
4899	CHEMBL1814423
4900	CHEMBL1814424
4901	CHEMBL1814425
4902	CHEMBL1814426
4903	CHEMBL1814427
4904	CHEMBL1814428
4905	CHEMBL1814429
4906	CHEMBL1814430
4907	CHEMBL1814551
4908	CHEMBL1814552
4909	CHEMBL1814553
4910	CHEMBL1814554
4911	CHEMBL1814555
4912	CHEMBL1814572
4913	CHEMBL1814573
4914	CHEMBL181587
4915	CHEMBL181614
4916	CHEMBL1817674
4917	CHEMBL1817919
4918	CHEMBL1817920
4919	CHEMBL1817921
4920	CHEMBL1817922
4921	CHEMBL1817964
4922	CHEMBL1817965
4923	CHEMBL1817966
4924	CHEMBL1817967
4925	CHEMBL1818094
4926	CHEMBL1818095
4927	CHEMBL1818096
4928	CHEMBL1818097
4929	CHEMBL1818098
4930	CHEMBL1818099
4931	CHEMBL1818100
4932	CHEMBL1818101
4933	CHEMBL1818102
4934	CHEMBL1818103
4935	CHEMBL1818104
4936	CHEMBL1818105
4937	CHEMBL1818219
4938	CHEMBL1818220
4939	CHEMBL1818221
4940	CHEMBL1818725
4941	CHEMBL1818726
4942	CHEMBL1818727
4943	CHEMBL1819400
4944	CHEMBL1819401
4945	CHEMBL1819402
4946	CHEMBL181946
4947	CHEMBL181947
4948	CHEMBL182
4949	CHEMBL182120
4950	CHEMBL1821741
4951	CHEMBL1821792
4952	CHEMBL1821793
4953	CHEMBL1821794
4954	CHEMBL1821795
4955	CHEMBL1821796
4956	CHEMBL1821797
4957	CHEMBL1821838
4958	CHEMBL1821839
4959	CHEMBL1821840
4960	CHEMBL1821841
4961	CHEMBL1821985
4962	CHEMBL1821986
4963	CHEMBL1821987
4964	CHEMBL1821988
4965	CHEMBL1821989
4966	CHEMBL1821990
4967	CHEMBL1821991
4968	CHEMBL1821992
4969	CHEMBL1821993
4970	CHEMBL1821994
4971	CHEMBL1821995
4972	CHEMBL1821996
4973	CHEMBL1821997
4974	CHEMBL1821998
4975	CHEMBL1821999
4976	CHEMBL1822000
4977	CHEMBL1822158
4978	CHEMBL1822159
4979	CHEMBL1822160
4980	CHEMBL1822161
4981	CHEMBL1822162
4982	CHEMBL1822163
4983	CHEMBL1822164
4984	CHEMBL1822165
4985	CHEMBL1822510
4986	CHEMBL1822612
4987	CHEMBL1822730
4988	CHEMBL1822921
4989	CHEMBL1822922
4990	CHEMBL1822923
4991	CHEMBL1822924
4992	CHEMBL1822925
4993	CHEMBL1823024
4994	CHEMBL1823025
4995	CHEMBL1823026
4996	CHEMBL1823027
4997	CHEMBL1823028
4998	CHEMBL1823029
4999	CHEMBL1823030
5000	CHEMBL1823031
5001	CHEMBL1823032
5002	CHEMBL1823033
5003	CHEMBL1823034
5004	CHEMBL1823035
5005	CHEMBL1823036
5006	CHEMBL1823037
5007	CHEMBL1823038
5008	CHEMBL1823039
5009	CHEMBL1823040
5010	CHEMBL1823041
5011	CHEMBL1823107
5012	CHEMBL1823108
5013	CHEMBL1823109
5014	CHEMBL1823110
5015	CHEMBL1823111
5016	CHEMBL1823112
5017	CHEMBL1823113
5018	CHEMBL1823114
5019	CHEMBL1823115
5020	CHEMBL1823116
5021	CHEMBL1823117
5022	CHEMBL1823118
5023	CHEMBL1823119
5024	CHEMBL1823120
5025	CHEMBL1823121
5026	CHEMBL1823122
5027	CHEMBL1823129
5028	CHEMBL1823130
5029	CHEMBL1823131
5030	CHEMBL1823132
5031	CHEMBL1823133
5032	CHEMBL1823134
5033	CHEMBL1823135
5034	CHEMBL1823136
5035	CHEMBL1823137
5036	CHEMBL1823138
5037	CHEMBL182319
5038	CHEMBL1823866
5039	CHEMBL1823867
5040	CHEMBL1823868
5041	CHEMBL1823869
5042	CHEMBL1823870
5043	CHEMBL1823871
5044	CHEMBL1823925
5045	CHEMBL1823926
5046	CHEMBL1823927
5047	CHEMBL1824581
5048	CHEMBL1824860
5049	CHEMBL1824861
5050	CHEMBL1824862
5051	CHEMBL1824863
5052	CHEMBL1824864
5053	CHEMBL1824865
5054	CHEMBL182629
5055	CHEMBL182653
5056	CHEMBL182868
5057	CHEMBL182906
5058	CHEMBL1829528
5059	CHEMBL182992
5060	CHEMBL183
5061	CHEMBL1830061
5062	CHEMBL1830063
5063	CHEMBL183320
5064	CHEMBL1833989
5065	CHEMBL1834604
5066	CHEMBL1834605
5067	CHEMBL1834670
5068	CHEMBL1834671
5069	CHEMBL1834672
5070	CHEMBL1834673
5071	CHEMBL1834674
5072	CHEMBL1834675
5073	CHEMBL1834676
5074	CHEMBL1834677
5075	CHEMBL1834806
5076	CHEMBL1834807
5077	CHEMBL1834808
5078	CHEMBL1834809
5079	CHEMBL1834810
5080	CHEMBL1834811
5081	CHEMBL1834812
5082	CHEMBL1834813
5083	CHEMBL1834814
5084	CHEMBL1834815
5085	CHEMBL1834874
5086	CHEMBL1834875
5087	CHEMBL1834876
5088	CHEMBL1834877
5089	CHEMBL1834916
5090	CHEMBL1834917
5091	CHEMBL1834918
5092	CHEMBL1834919
5093	CHEMBL1834920
5094	CHEMBL1835010
5095	CHEMBL1835011
5096	CHEMBL1835012
5097	CHEMBL18351
5098	CHEMBL183513
5099	CHEMBL1835376
5100	CHEMBL1835377
5101	CHEMBL1835378
5102	CHEMBL1835379
5103	CHEMBL1835380
5104	CHEMBL1835381
5105	CHEMBL1835382
5106	CHEMBL1835383
5107	CHEMBL1835384
5108	CHEMBL1835385
5109	CHEMBL1835386
5110	CHEMBL1835387
5111	CHEMBL1835388
5112	CHEMBL1835389
5113	CHEMBL1835428
5114	CHEMBL1835429
5115	CHEMBL1835430
5116	CHEMBL1835431
5117	CHEMBL1835432
5118	CHEMBL1835433
5119	CHEMBL1835434
5120	CHEMBL1835435
5121	CHEMBL1835436
5122	CHEMBL1835437
5123	CHEMBL1835438
5124	CHEMBL1835443
5125	CHEMBL1835444
5126	CHEMBL1835445
5127	CHEMBL1835446
5128	CHEMBL1835447
5129	CHEMBL1835448
5130	CHEMBL1835659
5131	CHEMBL1835872
5132	CHEMBL1835873
5133	CHEMBL1835874
5134	CHEMBL1835875
5135	CHEMBL1835960
5136	CHEMBL1835961
5137	CHEMBL1835962
5138	CHEMBL1835963
5139	CHEMBL1835964
5140	CHEMBL1835965
5141	CHEMBL1835966
5142	CHEMBL1835967
5143	CHEMBL1835968
5144	CHEMBL1835969
5145	CHEMBL1835970
5146	CHEMBL1835971
5147	CHEMBL1835972
5148	CHEMBL1835973
5149	CHEMBL1835974
5150	CHEMBL1835975
5151	CHEMBL1835976
5152	CHEMBL1835977
5153	CHEMBL1835978
5154	CHEMBL1835979
5155	CHEMBL1835980
5156	CHEMBL1835981
5157	CHEMBL1835982
5158	CHEMBL1835983
5159	CHEMBL1835984
5160	CHEMBL1835985
5161	CHEMBL1836042
5162	CHEMBL1836142
5163	CHEMBL1836143
5164	CHEMBL1836144
5165	CHEMBL1836145
5166	CHEMBL1836649
5167	CHEMBL183745
5168	CHEMBL184
5169	CHEMBL184480
5170	CHEMBL184574
5171	CHEMBL184618
5172	CHEMBL185
5173	CHEMBL185018
5174	CHEMBL185151
5175	CHEMBL185178
5176	CHEMBL185692
5177	CHEMBL185704
5178	CHEMBL185753
5179	CHEMBL185776
5180	CHEMBL185828
5181	CHEMBL185885
5182	CHEMBL186098
5183	CHEMBL186099
5184	CHEMBL186141
5185	CHEMBL1863513
5186	CHEMBL186366
5187	CHEMBL1864404
5188	CHEMBL186779
5189	CHEMBL186784
5190	CHEMBL1870203
5191	CHEMBL187028
5192	CHEMBL187265
5193	CHEMBL187266
5194	CHEMBL1873045
5195	CHEMBL187335
5196	CHEMBL187460
5197	CHEMBL187472
5198	CHEMBL187616
5199	CHEMBL1876266
5200	CHEMBL187652
5201	CHEMBL1876965
5202	CHEMBL188
5203	CHEMBL188061
5204	CHEMBL188181
5205	CHEMBL188283
5206	CHEMBL188891
5207	CHEMBL1889303
5208	CHEMBL189034
5209	CHEMBL189129
5210	CHEMBL1892637
5211	CHEMBL1896251
5212	CHEMBL18981
5213	CHEMBL189886
5214	CHEMBL1899565
5215	CHEMBL189999
5216	CHEMBL190
5217	CHEMBL190035
5218	CHEMBL190059
5219	CHEMBL19019
5220	CHEMBL1902074
5221	CHEMBL190228
5222	CHEMBL190245
5223	CHEMBL19032
5224	CHEMBL190461
5225	CHEMBL190503
5226	CHEMBL19074
5227	CHEMBL1908337
5228	CHEMBL1908342
5229	CHEMBL1908344
5230	CHEMBL1908345
5231	CHEMBL1908360
5232	CHEMBL1909423
5233	CHEMBL1909424
5234	CHEMBL1909452
5235	CHEMBL191011
5236	CHEMBL1910158
5237	CHEMBL1910765
5238	CHEMBL1910766
5239	CHEMBL1910767
5240	CHEMBL1910768
5241	CHEMBL1910769
